favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
78087,Twitter Web Client,"b'Ed Gillespie worked hard but did not embrace me or what I stand for. Don\xe2\x80\x99t forget, Republicans won 4 out of 4 House\xe2\x80\xa6 https://t.co/HODixMtPNw'",realDonaldTrump,FALSE,Wed Nov 08 01:40:37 +0000 2017,17752,9.28075E+17
96626,Twitter for iPhone,"b'Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!'",realDonaldTrump,FALSE,Wed Mar 15 10:55:30 +0000 2017,24021,8.41966E+17
108768,Twitter for iPhone,b'\xe2\x80\x9cThe most profound question of our era: Was there a conspiracy in the Obama Department of Justice and the FBI to pr\xe2\x80\xa6 https://t.co/EY5JfbWzmt',realDonaldTrump,FALSE,Tue Jun 26 13:30:44 +0000 2018,29053,1.0116E+18
92834,Media Studio,b'MAKE AMERICA GREAT AGAIN! https://t.co/NVDVRrWLs4',realDonaldTrump,FALSE,Sun Jul 09 12:57:58 +0000 2017,23139,8.84034E+17
124845,Twitter for iPhone,b'The economy of the United States is stronger than ever before!',IMPDnews,FALSE,Tue Jul 17 14:39:08 +0000 2018,24211,1.01923E+18
48041,Twitter for iPhone,"b""'President Donald J. Trump Approves Emergency Declarations'\n\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/xSHSyNkvuP\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/UbBSFOhMM7\n\xe2\x9e\xa1\xef\xb8\x8f\xe2\x80\xa6 https://t.co/jhfd4ZJ6L3""",realDonaldTrump,FALSE,Wed Sep 06 17:52:30 +0000 2017,13756,9.05489E+17
73101,Twitter for iPad,"b""I've been saying it for a long, long time. #NoKo https://t.co/LQl7tGhMdO""",realDonaldTrump,FALSE,Thu Dec 28 19:20:47 +0000 2017,25685,9.46461E+17
101660,Twitter for iPhone,"b'We are fighting for our farmers, for our country, and for our GREAT AMERICAN FLAG. We want our flag respected - and\xe2\x80\xa6 https://t.co/f8u0wFpaHI'",MarkBurnettTV,FALSE,Mon Jan 08 23:19:47 +0000 2018,20998,9.50507E+17
69649,Twitter for iPhone,"b""As a matter of National Security I've signed the Omnibus Spending Bill. I say to Congress: I will NEVER sign anothe\xe2\x80\xa6 https://t.co/0uoQ7HfCVF""",realDonaldTrump,FALSE,Fri Mar 23 23:01:10 +0000 2018,18643,9.77319E+17
44440,Media Studio,"b'Today, it was my honor to welcome Estonia President @KerstiKaljulaid, Lithuania President @Grybauskaite_LT, and Lat\xe2\x80\xa6 https://t.co/2jWXvyGxRS'",realDonaldTrump,FALSE,Tue Apr 03 19:15:42 +0000 2018,9046,9.81249E+17
71811,Twitter for iPhone,"b'Great book just out, ""A Place Called Heaven,"" by Dr. Robert Jeffress - A wonderful man!'",realDonaldTrump,FALSE,Fri Oct 20 23:52:17 +0000 2017,13573,9.21525E+17
99743,Twitter for iPhone,"b'Wow, watch Comey lie under oath to Senator G when asked \xe2\x80\x9chave you ever been an anonymous source...or known someone\xe2\x80\xa6 https://t.co/2GxHCPXrJ3'",realDonaldTrump,FALSE,Sun Mar 18 12:02:31 +0000 2018,26498,9.75342E+17
55086,Twitter for iPhone,b'...The fact is that Puerto Rico has been destroyed by two hurricanes. Big decisions will have to be made as to the cost of its rebuilding!',realDonaldTrump,FALSE,Fri Sep 29 11:18:55 +0000 2017,10650,9.13725E+17
