favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
118853,Twitter for iPhone,"b'Democrats can fix their forced family breakup at the Border by working with Republicans on new legislation, for a c\xe2\x80\xa6 https://t.co/MNuogb4s3x'",,False,Sat Jun 16 13:03:57 +0000 2018,30034,1007972046666690561
70614,Twitter for iPhone,"b'...things up, better than ever before, but it can\xe2\x80\x99t go too quickly. I am fighting for a level playing field for our farmers, and will win!'",realDonaldTrump,False,Wed Jul 11 12:40:32 +0000 2018,13642,1017025848409550848
44120,Twitter for iPhone,"b'Just left the #G7Summit. Had great meetings on everything, especially on trade where....'",,False,Sat May 27 16:16:47 +0000 2017,7514,868501243823575040
48555,Twitter for iPhone,b'Congratulations to @PGA_JohnDaly on his big win yesterday. John is a great guy who never gave up - and now a winner again!',,False,Mon May 08 11:32:24 +0000 2017,9801,861544307043467264
95261,Twitter for iPhone,b'I will be going to Texas and Louisiana tomorrow with First Lady. Great progress being made! Spending weekend working at White House.',,False,Sat Sep 02 00:03:00 +0000 2017,16016,903770196388831233
89171,Twitter for iPhone,b'Heading back home from Singapore after a truly amazing visit. Great progress was made on the denuclearization of No\xe2\x80\xa6 https://t.co/CTQ28GmSME',,False,Tue Jun 12 20:40:26 +0000 2018,19104,1006637373629722624
100789,Media Studio,"b""On behalf of an entire Nation, CONGRATULATIONS to the U.S. Women's Hockey Team on winning the GOLD! #GoTeamUSA\xe2\x80\xa6 https://t.co/1dpsf8yqdq""",,False,Thu Feb 22 16:29:50 +0000 2018,17511,966711641378381826
69038,Twitter for iPhone,"b'Such a beautiful map, thank you! https://t.co/FyQdgKvsRO'",,False,Wed Feb 28 04:20:43 +0000 2018,16248,968702480753315840
43934,Twitter Ads,b'#WeeklyAddress\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/uT4K4fh88Y https://t.co/1iW7tVVNCH',,False,Sat May 13 00:47:58 +0000 2017,10324,863194069891031041
79114,Twitter for iPhone,"b'JOBS, JOBS, JOBS!\nhttps://t.co/XGOQPHywrt https://t.co/B5Qbn6llzE'",,False,Thu Apr 06 02:12:43 +0000 2017,21557,849807049118625792
42994,Twitter for iPhone,b'Great evening with President @EmmanuelMacron &amp; Mrs. Macron. Went to Eiffel Tower for dinner. Relationship with Fran\xe2\x80\xa6 https://t.co/NwXtE5GwkT',,False,Fri Jul 14 07:56:26 +0000 2017,8246,885769944482414593
111944,Twitter for iPhone,b'Everyone here is talking about why John Podesta refused to give the DNC server to the FBI and the CIA. Disgraceful!',,False,Fri Jul 07 07:40:42 +0000 2017,31614,883229270943911936
89001,Twitter for iPhone,b'Russia must be laughing up their sleeves watching as the U.S. tears itself apart over a Democrat EXCUSE for losing the election.',,False,Thu May 11 20:34:25 +0000 2017,23618,862767872879325185
98083,Twitter for iPhone,b'Senate passed the VA Accountability Act. The House should get this bill to my desk ASAP! We can\xe2\x80\x99t tolerate substandard care for our vets.',,False,Wed Jun 07 01:07:39 +0000 2017,23099,872258719404482561
154661,Twitter for iPhone,"b'When people come into our Country illegally, we must IMMEDIATELY escort them back out without going through years o\xe2\x80\xa6 https://t.co/l0cBzDIMn0'",,False,Sat Jun 30 19:44:09 +0000 2018,38862,1013146187510243328
104198,Twitter for iPhone,"b'When you hear the Fake News talking negatively about my meeting with President Putin, and all that I gave up, remem\xe2\x80\xa6 https://t.co/OUhqQtlDAg'",,False,Mon Jul 23 12:25:02 +0000 2018,24492,1021370601863294977
80938,Twitter for iPhone,b'...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!',,False,Thu Nov 02 11:54:36 +0000 2017,16033,926054936718307328
77016,Twitter for iPhone,b'...people are now starting to recognize the amazing work that has been done by FEMA and our great Military. All buildings now inspected.....',,False,Sun Oct 01 12:26:26 +0000 2017,14985,914466534365569025
46093,Twitter for iPhone,b'\xe2\x80\x9cTrump hails liberation of Raqqa as critical breakthrough in anti-ISIS campaign\xe2\x80\x9d https://t.co/2eoYXJB7h0',,False,Sat Oct 21 16:50:33 +0000 2017,10442,921780758372642816
68573,Twitter for iPhone,b'Just arrived in Italy for the G7. Trip has been very successful. We made and saved the USA many billions of dollars and millions of jobs.',,False,Fri May 26 10:13:41 +0000 2017,12902,868047480847568896
65673,Twitter for iPhone,"b'Money pouring into Insurance Companies profits, under the guise of ObamaCare, is over. They have made a fortune.\nDems must get smart &amp; deal!'",,False,Sat Oct 14 01:10:55 +0000 2017,14803,919007577681354752
60229,Twitter for iPhone,"b'The Failing @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to\xe2\x80\xa6 https://t.co/Dcr4Tge2Wb'",,False,Thu Nov 30 12:01:25 +0000 2017,13785,936203511037136897
180936,Twitter for iPhone,b'MAKE AMERICA GREAT AGAIN!',,False,Wed Dec 06 15:00:03 +0000 2017,45496,938422792080457731
81457,Twitter for iPhone,b'Just returned from Asia after 12 very successful days. Great to be home!',,False,Wed Nov 15 04:42:16 +0000 2017,11018,930657178544984066
49513,Media Studio,"b'Today, I am greatly honored to welcome my good friend, PM Abe of Japan to the @WhiteHouse. Over the past 16 months\xe2\x80\xa6 https://t.co/6CXjR5v5xM'",,False,Thu Jun 07 19:51:41 +0000 2018,9807,1004813164066766848
98503,Twitter for iPhone,b'Very proud of our incredible First Lady (@FLOTUS.) She is a truly great representative for our country! https://t.co/yFv0WIjgby',,False,Sat Sep 23 21:16:51 +0000 2017,17470,911700914997792769
90456,Twitter for iPhone,"b""I believe the James Comey leaks will be far more prevalent than anyone ever thought possible. Totally illegal? Very 'cowardly!'""",,False,Sun Jun 11 12:29:46 +0000 2017,23003,873879934040780801
59256,Twitter for iPhone,b'#RiyadhSummit #POTUSAbroad\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/WdDEOiV6oS',,False,Sun May 21 21:51:53 +0000 2017,17002,866411249092902912
91920,Twitter for iPhone,b'Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on\xe2\x80\xa6 https://t.co/XBhLWc1Y4C',,False,Mon Dec 04 12:00:08 +0000 2017,20763,937652739001212928
111512,Twitter for iPhone,"b'Never said when an attack on Syria would take place. Could be very soon or not so soon at all! In any event, the Un\xe2\x80\xa6 https://t.co/drplEtWxNu'",,False,Thu Apr 12 10:15:25 +0000 2018,24619,984374422587965440
121600,Twitter for iPhone,b'The United States made some of the worst Trade Deals in world history.Why should we continue these deals with countries that do not help us?',,False,Wed Jul 05 11:14:11 +0000 2017,24954,882558219285131265
77060,Twitter for iPhone,b'\xe2\x80\x9cDonald Trump was 100% right to fire James Comey.\xe2\x80\x9d Mark Levin',,False,Fri Jun 15 12:03:30 +0000 2018,15574,1007594445104189441
40809,Twitter for iPhone,b'Wonderful to be in North Dakota with the incredible hardworking men &amp; women @ the Andeavor Refinery. \nFull remarks:\xe2\x80\xa6 https://t.co/zRRqfDv5qJ',,False,Wed Sep 06 23:20:48 +0000 2017,8450,905571513398693888
78263,Twitter for iPhone,"b'The Democrats have become nothing but OBSTRUCTIONISTS, they have no policies or ideas. All they do is delay and complain.They own ObamaCare!'",,False,Mon Jun 26 12:30:12 +0000 2017,19244,879315860178993152
114416,Twitter for iPhone,"b'The Senate should get funding done before the August break, or NOT GO HOME. Wall and Border Security should be incl\xe2\x80\xa6 https://t.co/lo4MsSrbCH'",,False,Sat May 12 22:20:16 +0000 2018,31088,995428472674758656
108838,Twitter for iPhone,b'....and Japan will put up with this much longer. Perhaps China will put a heavy move on North Korea and end this nonsense once and for all!',,False,Tue Jul 04 02:24:39 +0000 2017,27917,882062572081512449
82711,Twitter for iPhone,"b'All across this nation, we pray for our country and we THANK GOD for our United States Marines! Thank you. God Bles\xe2\x80\xa6 https://t.co/mJpNt7HhzF'",,False,Wed Mar 14 00:34:44 +0000 2018,18668,973719038982479872
65308,Twitter for iPhone,"b'The reason Flake and Corker dropped out of the Senate race is very simple, they had zero chance of being elected. Now act so hurt &amp; wounded!'",,False,Wed Oct 25 11:27:36 +0000 2017,14504,923149037523566592
42569,Twitter for iPhone,"b'.@DanaPerino &amp; @BradThor,\nThank you so much for the wonderful compliment. Working hard! #MAGA https://t.co/AKWlsMsCVH'",,False,Wed Oct 18 23:31:54 +0000 2017,9912,920794597265088512
90835,Twitter for iPhone,"b'Phoenix crowd last night was amazing - a packed house. I love the Great State of Arizona. Not a fan of Jeff Flake, weak on crime &amp; border!'",,False,Wed Aug 23 13:20:15 +0000 2017,18767,900346953120141312
83783,Twitter for iPhone,"b'Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back &amp; ran a good race. Roy, WIN in Dec!'",,False,Wed Sep 27 02:17:15 +0000 2017,16440,912863676792786946
51487,Twitter for iPhone,b'We are getting it done - jobs and security! https://t.co/Ui8bubj7Yr',,False,Tue Mar 06 13:02:59 +0000 2018,12458,971008238673068038
37024,Twitter Ads,b'#WeeklyAddress\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/4qckKpbtCR',,False,Fri May 05 19:43:37 +0000 2017,9341,860580764944969728
72606,Twitter for iPhone,b'The U.S. has an increased economic value of more than 7 Trillion Dollars since the Election. May be the best econom\xe2\x80\xa6 https://t.co/lqLXMeoOrQ',,False,Tue Jun 05 10:51:07 +0000 2018,16070,1003952348962619392
105204,Twitter for iPhone,"b'The White House Correspondents\xe2\x80\x99 Dinner was a failure last year, but this year was an embarrassment to everyone asso\xe2\x80\xa6 https://t.co/lhm2FrUyS2'",,False,Mon Apr 30 02:38:00 +0000 2018,22290,990782291667488768
70816,Twitter for iPhone,"b'Very productive bilateral meeting with Prime Minister Benjamin @Netanyahu of Israel - in Davos, Switzerland! #WEF18 https://t.co/2sZM9YI7tJ'",,False,Thu Jan 25 18:03:29 +0000 2018,14488,956588348864454656
114720,Twitter for iPhone,"b'The single greatest Witch Hunt in American history continues. There was no collusion, everybody including the Dems\xe2\x80\xa6 https://t.co/j7rc1QKCLw'",,False,Wed Jan 10 15:14:15 +0000 2018,27026,951109942685126656
89015,Twitter for iPhone,"b'President Xi, thank you for such an incredible welcome ceremony. It was a truly memorable and impressive display! \xf0\x9f\x93\xb8\xe2\x80\xa6 https://t.co/Jbj5TWhCla'",,False,Thu Nov 09 07:08:33 +0000 2017,18191,928519663780208640
304567,Twitter for iPhone,b'My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!',,False,Mon Oct 02 11:11:37 +0000 2017,70475,914810093874671617
89914,Twitter for iPhone,"b'All of this ""Russia"" talk right when the Republicans are making their big push for historic Tax Cuts &amp; Reform. Is this coincidental? NOT!'",,False,Sun Oct 29 14:48:09 +0000 2017,22525,924649059520073730
43527,Twitter for iPhone,b'Will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. (Saturday night). Enjoy!',,False,Sat May 13 17:54:31 +0000 2017,7141,863452412459307009
115307,Twitter for iPhone,"b'If it was the GOAL of Russia to create discord, disruption and chaos within the U.S. then, with all of the Committe\xe2\x80\xa6 https://t.co/fx3CPabzTi'",,False,Sun Feb 18 13:11:28 +0000 2018,31754,965212168449941505
114286,Twitter for iPhone,b'Will the Dems and Fake News ever learn? This is classic! https://t.co/kSX3ROI4QG',,False,Thu Jul 19 18:14:25 +0000 2018,42588,1020008975922810883
56129,Twitter for iPhone,"b'""Mattis Says Trump\xe2\x80\x99s Warning Stopped Chemical Weapons Attack In Syria"" https://t.co/XL9LLNKh8i'",,False,Thu Jun 29 21:13:22 +0000 2017,13767,880534684479897600
75362,Twitter for iPhone,b'Mexico is making a fortune on NAFTA...They have very strong border laws - ours are pathetic. With all of the money\xe2\x80\xa6 https://t.co/I8q69xZXwF',,False,Mon Apr 02 13:08:47 +0000 2018,18797,980794173279342592
146628,Twitter for iPhone,b'AMERICA FIRST!',,False,Sat Jan 13 13:14:20 +0000 2018,35103,952166927476183040
74771,Twitter for iPhone,b'I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn\xe2\x80\x99t enough. Can\xe2\x80\x99t let Schum\xe2\x80\xa6 https://t.co/wT9pRKnk9Y',,False,Sun Nov 26 14:33:47 +0000 2017,17648,934792302341521408
63725,Twitter for iPhone,"b'Today on #NationalAgDay, we honor our great American farmers &amp; ranchers. Their hard work &amp; dedication are ingrained\xe2\x80\xa6 https://t.co/IpGRhly2zj'",,False,Tue Mar 21 18:12:05 +0000 2017,14024,844250273740738562
121944,Twitter for iPhone,b'Jobs are kicking in and companies are coming back to the U.S. Unnecessary regulations and high taxes are being dram\xe2\x80\xa6 https://t.co/ts9xxdjQzU',,False,Sat Dec 30 22:42:09 +0000 2017,24256,947236393184628741
63900,Twitter for iPhone,b'\xe2\x80\x9cDisability applications plunge as economy strengthens\xe2\x80\x9d  Failing New York Times',,False,Sat Jun 23 12:42:45 +0000 2018,13463,1010503423773507584
181259,Twitter for iPhone,"b""Being nice to Rocket Man hasn't worked in 25 years, why would it work now? Clinton failed, Bush failed, and Obama failed. I won't fail.""",,False,Sun Oct 01 19:01:19 +0000 2017,45387,914565910798782465
75422,Twitter for iPhone,b'Departing for Texas and Louisiana with @FLOTUS Melania right now @JBA_NAFW. We will see you soon. America is with y\xe2\x80\xa6 https://t.co/kdPDgwaxvw',,False,Sat Sep 02 13:58:37 +0000 2017,14022,903980484966752257
82192,Twitter for iPhone,b'Meeting with \xe2\x80\x9cChuck and Nancy\xe2\x80\x9d today about keeping government open and working. Problem is they want illegal immigr\xe2\x80\xa6 https://t.co/jq3DYver4Q',,False,Tue Nov 28 14:17:46 +0000 2017,19381,935513049729028096
91268,Twitter for iPhone,b'Democrats in Congress must no longer Obstruct - vote to fix our terrible Immigration Laws now. I am watching what i\xe2\x80\xa6 https://t.co/H6fzhhUGK7',,False,Wed Jul 11 16:41:12 +0000 2018,22310,1017086416176730112
64590,Twitter for iPhone,"b'Thank you to Carmen Yulin Cruz, the Mayor of San Juan, for your kind words on FEMA etc.We are working hard. Much food and water there/on way'",,False,Tue Sep 26 12:13:00 +0000 2017,13237,912651215997202432
151000,Twitter for iPhone,b'Stock Market hits an ALL-TIME high! Unemployment lowest in 16 years! Business and manufacturing enthusiasm at highest level in decades!',,False,Thu Oct 05 11:09:50 +0000 2017,34368,915896809536589824
70737,Twitter for iPhone,b'Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP',,False,Mon Feb 13 15:53:08 +0000 2017,11030,831169341358014475
76522,Twitter for iPhone,"b'While Japan and South Korea would like us to go back into TPP, I don\xe2\x80\x99t like the deal for the United States. Too man\xe2\x80\xa6 https://t.co/IYwJhsGNsF'",,False,Wed Apr 18 02:49:28 +0000 2018,17565,986436520444866560
41403,Twitter for iPhone,"b'It was an honor to welcome the Prime Minister of Vietnam, Nguy\xe1\xbb\x85n Xu\xc3\xa2n Ph\xc3\xbac to the @WhiteHouse this afternoon. https://t.co/6YbrIvJUCY'",,False,Wed May 31 21:52:54 +0000 2017,7014,870035383458963456
87202,Twitter for iPhone,b'GDP was revised upward to 3.1 for last quarter. Many people thought it would be years before that happened. We have just begun!',,False,Fri Sep 29 02:22:36 +0000 2017,20629,913589799411490817
90333,Twitter for iPhone,"b'Gina Haspel, my highly respected nominee to lead the CIA, is being praised for the fact that she has been, and alwa\xe2\x80\xa6 https://t.co/CMKj1jN9Wy'",,False,Tue May 08 11:09:23 +0000 2018,20254,993810085540491264
135446,Twitter for iPhone,b'The United States Senate just passed the biggest in history Tax Cut and Reform Bill. Terrible Individual Mandate (O\xe2\x80\xa6 https://t.co/uK5NUk2Ymo',,False,Wed Dec 20 06:09:06 +0000 2017,29865,943362605258813441
61867,Twitter for iPhone,"b'It was an honor to meet with Republic of Rwanda President Paul Kagame this morning in Davos, Switzerland. Many grea\xe2\x80\xa6 https://t.co/tiD5NSYYwB'",,False,Fri Jan 26 10:46:48 +0000 2018,11962,956840839627595776
87263,Twitter for iPhone,"b'With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!'",,False,Mon Dec 04 12:03:18 +0000 2017,15670,937653535486959616
52402,Twitter for iPhone,"b'...Even though parts of healthcare could pass at 51, some really good things need 60. So many great future bills &amp; budgets need 60 votes....'",,False,Fri Jul 28 14:00:42 +0000 2017,10316,890935044474380288
135377,Twitter for iPhone,b'My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!',,False,Wed Feb 08 15:51:01 +0000 2017,25426,829356871848951809
58450,Twitter for iPhone,"b'With that being said, I have personally directed the fix to the unmasking process since taking office and today\xe2\x80\x99s v\xe2\x80\xa6 https://t.co/yvJkaKTGEr'",realDonaldTrump,False,Thu Jan 11 14:14:51 +0000 2018,11680,951457382651056128
47967,Twitter for iPhone,"b'Join me at 7:00 P.M. on Tuesday, August 22nd in Phoenix, Arizona at the Phoenix Convention Center! Tickets at:\xe2\x80\xa6 https://t.co/VqKWMbwSe5'",,False,Thu Aug 17 00:11:28 +0000 2017,12974,897974118959783937
84380,Twitter for iPhone,b'China has been asked to develop a plan for the year of a One Billion Dollar reduction in their massive Trade Defici\xe2\x80\xa6 https://t.co/D2TzeyTmqX',,False,Wed Mar 07 15:10:48 +0000 2018,18178,971402791930552322
78835,Twitter for iPhone,"b'....we need to keep America safe, including moving away from a random chain migration and lottery system, to one th\xe2\x80\xa6 https://t.co/wMQB8vJ3Cs'",realDonaldTrump,False,Tue Jan 16 23:20:10 +0000 2018,18042,953406553083777029
67344,Twitter for iPhone,"b'Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions!\nLIVE:\xe2\x80\xa6 https://t.co/QeW6vjog4A'",,False,Thu Feb 09 15:58:01 +0000 2017,10053,829721019720015872
60215,Twitter for iPhone,b'Big win in Montana for Republicans!',,False,Sun May 28 12:02:05 +0000 2017,8982,868799536420065281
81996,Twitter for iPhone,b'Congratulations to Danny Tarkanian on his big GOP primary win in Nevada. Danny worked hard an got a great result. Looking good in November!',,False,Wed Jun 13 20:17:00 +0000 2018,15707,1006993862152392704
89237,Twitter Ads,"b'Time to start building in our country, with American workers &amp; with American iron, aluminum &amp; steel. It is time to\xe2\x80\xa6 https://t.co/rGZCRyeCMZ'",,False,Sat Jun 10 01:38:15 +0000 2017,20431,873353586025132038
92587,Twitter for iPhone,"b'The U.S. has gained more than 5.2 trillion dollars in Stock Market Value since Election Day! Also, record business enthusiasm.'",,False,Mon Oct 16 12:57:50 +0000 2017,18362,919910256624447493
67629,Twitter for iPhone,"b'...Based on that, the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!'",,False,Fri Nov 03 12:11:33 +0000 2017,14231,926421589159182339
82244,Twitter for iPhone,b'...home addresses \xe2\x80\x93 putting these selfless public servants in harm\xe2\x80\x99s way. These radical protesters want ANARCHY \xe2\x80\x93 b\xe2\x80\xa6 https://t.co/sqGBkGUxM2',realDonaldTrump,False,Thu Jun 28 03:24:54 +0000 2018,19277,1012174976668061699
117770,Twitter for Android,"b""I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!""",,False,Sat Feb 25 21:53:21 +0000 2017,22601,835608648625836032
102627,Twitter for iPhone,b'The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!',,False,Thu Nov 02 02:19:44 +0000 2017,21478,925910265060831232
88653,Twitter for iPhone,"b""'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh""",,False,Thu Feb 16 23:44:54 +0000 2017,17539,832375230274400256
87026,Twitter for iPhone,"b'So many signs that the Florida shooter was mentally disturbed, even expelled from school for bad and erratic behavi\xe2\x80\xa6 https://t.co/3mSYrtTng6'",realDonaldTrump,False,Thu Feb 15 12:12:41 +0000 2018,20001,964110212885106689
95754,Twitter for iPhone,b'Trade between China and North Korea grew almost 40% in the first quarter. So much for China working with us - but we had to give it a try!',,False,Wed Jul 05 11:21:23 +0000 2017,22696,882560030884716544
81493,Twitter for iPhone,"b'With Spies, or \xe2\x80\x9cInformants\xe2\x80\x9d as the Democrats like to call them because it sounds less sinister (but it\xe2\x80\x99s not), all\xe2\x80\xa6 https://t.co/D3WSweqmUB'",,False,Sat May 26 19:28:04 +0000 2018,21435,1000458567147839488
162643,Twitter for Android,"b'Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!'",,False,Fri Feb 03 11:48:16 +0000 2017,39590,827483841589891073
66473,Twitter for iPhone,b'....We are getting other countries to reduce and eliminate tariffs and trade barriers that have been unfairly used\xe2\x80\xa6 https://t.co/n5sU0778dD',,False,Tue Jun 26 11:25:01 +0000 2018,14524,1011571026034089984
145981,Twitter for iPhone,b'MERRY CHRISTMAS!! https://t.co/xa2qxcisVV',,False,Mon Dec 25 03:51:52 +0000 2017,31682,945140007572004870
94159,Twitter for iPhone,b'\xe2\x80\x9cIt was classified to cover up misconduct by the FBI and the Justice Department in misleading the Court by using th\xe2\x80\xa6 https://t.co/BzCDQSgbjD',,False,Mon Jul 23 10:52:10 +0000 2018,25026,1021347230022807552
65596,Twitter for iPhone,"b'...extremism, and all reference was pointing to Qatar. Perhaps this will be the beginning of the end to the horror of terrorism!'",,False,Tue Jun 06 13:44:55 +0000 2017,37301,872086906804240384
66634,Twitter for iPhone,b'It was my honor. THANK YOU! https://t.co/1LvqbRQ1bi',,False,Fri Dec 15 13:55:01 +0000 2017,13250,941667918214987776
66032,Twitter for iPhone,b'Two great people! https://t.co/5cVnMhnmuH',,False,Fri Nov 24 04:54:37 +0000 2017,14208,933921775984967681
109462,Twitter for iPhone,b'Today is a day that I\xe2\x80\x99ve been looking very much forward to ALL YEAR LONG. It is one that you have heard me speak ab\xe2\x80\xa6 https://t.co/OmcorwQCkR',,False,Fri Dec 01 00:36:40 +0000 2017,27259,936393574433939456
74101,Twitter for iPhone,"b'.@DaveWeigel @WashingtonPost put out a phony photo of an empty arena hours before I arrived @ the venue, w/ thousan\xe2\x80\xa6 https://t.co/3sbs38FyaF'",,False,Sat Dec 09 22:01:44 +0000 2017,22807,939616077356642304
83381,Twitter for iPhone,"b'.@IvankaTrump will lead the U.S. delegation to India this fall, supporting women\xe2\x80\x99s entrepreneurship globally.\n#GES2017 @narendramodi'",,False,Thu Aug 10 20:18:30 +0000 2017,17274,895741164103639042
41816,Twitter for iPhone,b'Senator Luther Strange has gone up a lot in the polls since I endorsed him a month ago. Now a close runoff. He will be great in D.C.',,False,Thu Sep 21 22:23:44 +0000 2017,6499,910992971620864004
64006,Media Studio,"b'Today, we gathered in the East Room to pay tribute to the HEROES whose courageous actions under fire saved so many\xe2\x80\xa6 https://t.co/KPsKk2muqg'",,False,Thu Jul 27 21:36:51 +0000 2017,11972,890687451156631555
111069,Twitter for iPhone,"b'For years and through many administrations, everyone said that peace and the denuclearization of the Korean Peninsu\xe2\x80\xa6 https://t.co/1CEbFJYjfG'",,False,Wed Mar 28 10:05:18 +0000 2018,25524,978936058795757568
64495,Media Studio,"b'Together, our task is to strengthen our families, to build up our communities, to serve our citizens, and to celebr\xe2\x80\xa6 https://t.co/QsOYvl1MXs'",,False,Tue Dec 19 00:54:32 +0000 2017,15844,942921051721338880
71377,Twitter for iPhone,"b'Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &amp; the Philippines. Will never let you down!'",,False,Fri Nov 03 14:45:56 +0000 2017,13063,926460439000698880
64267,Twitter for iPhone,"b""When will the Fake Media ask about the Dems dealings with Russia &amp; why the DNC wouldn't allow the FBI to check their server or investigate?""",,False,Sun May 07 11:15:26 +0000 2017,17403,861177649179373569
50671,Media Studio,"b'Together, we will face this challenge as a national family with conviction, with unity, and with a commitment to lo\xe2\x80\xa6 https://t.co/7sw39LHddj'",,False,Thu Mar 01 21:31:32 +0000 2018,11344,969324283036971009
210746,Twitter for iPhone,b'Congratulations to Andres Manuel Lopez Obrador on becoming the next President of Mexico. I look very much forward t\xe2\x80\xa6 https://t.co/g2GfAkKPd0',,False,Mon Jul 02 03:01:30 +0000 2018,67430,1013618640061595648
48611,Twitter for iPhone,"b'As promised, our campaign against the MS-13 gang continues. \n\n""@ICEgov Busts 39 MS-13 Members in New York Operation""\nhttps://t.co/ki41GXeCMy'",,False,Thu Jun 22 21:49:07 +0000 2017,12098,878006964072189952
70562,Twitter for iPhone,b'The House of Representatives seeks contempt citations(?) against the JusticeDepartment and the FBI for withholding\xe2\x80\xa6 https://t.co/KrYQGAlt2h',,False,Thu Nov 30 01:03:30 +0000 2017,22586,936037938898636800
158043,Twitter for iPhone,b'Do you think the three UCLA Basketball Players will say thank you President Trump? They were headed for 10 years in jail!',,False,Wed Nov 15 15:11:53 +0000 2017,40548,930815626460921856
49038,Twitter for iPhone,b'I urge all Americans to participate in #takebackday tomorrow! Let\xe2\x80\x99s come together and BEAT last October\xe2\x80\x99s record of\xe2\x80\xa6 https://t.co/aIwL3BXrAp',,False,Fri Apr 27 19:23:23 +0000 2018,11552,989948140814991360
31861,Twitter Ads,"b""Today, I signed an Executive Order @ the U.S. Dept. of @Interior: 'Review of Designations Under the Antiquities Act\xe2\x80\xa6 https://t.co/Eq6JDzMqTY""",,False,Wed Apr 26 18:10:04 +0000 2017,6722,857295731929034753
81784,Twitter for iPhone,b'Thank you Indiana! #MAGA\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\nhttps://t.co/fCv76VyUax',,False,Fri May 11 00:49:43 +0000 2018,17524,994741305908649985
119473,Twitter for iPhone,"b'Thanks to REPUBLICAN LEADERSHIP, America is WINNING AGAIN - and America is being RESPECTED again all over the world\xe2\x80\xa6 https://t.co/5VXnwGlgTX'",,False,Fri Jul 06 01:06:36 +0000 2018,23662,1015039273987264517
128636,Twitter for iPhone,b'This is my 500th. Day in Office and we have accomplished a lot - many believe more than any President in his first\xe2\x80\xa6 https://t.co/81IfBf1CbU',,False,Mon Jun 04 11:35:50 +0000 2018,27636,1003601217111707649
85631,Twitter for iPhone,b'Excellent Jobs Numbers just released - and I have only just begun. Many job stifling regulations continue to fall. Movement back to USA!',,False,Fri Aug 04 12:45:50 +0000 2017,18018,893452922427715584
67700,Twitter for iPhone,b'The Democrats in the Southwest part of Virginia have been abandoned by their Party. Republican Ed Gillespie will never let you down!',,False,Sat Oct 14 21:27:22 +0000 2017,14954,919313707355787264
110835,Twitter for Android,"b""Very much enjoyed my tour of the Smithsonian's National Museum of African American History and Culture...A great job done by amazing people!""",,False,Wed Feb 22 12:50:56 +0000 2017,15238,834384982495940613
93172,Twitter for iPhone,"b'...they do NOTHING for us with North Korea, just talk. We will no longer allow this to continue. China could easily solve this problem!'",,False,Sat Jul 29 23:35:13 +0000 2017,22356,891442016294494209
155534,Twitter for iPhone,"b'I, as President, want people coming into our Country who are going to help us become strong and great again, people\xe2\x80\xa6 https://t.co/IkpH8hauTL'",,False,Sun Jan 14 13:19:06 +0000 2018,37369,952530515894169601
125018,Twitter for Android,"b'Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....'",,False,Mon Jan 30 12:16:30 +0000 2017,29367,826041397232943104
68194,Twitter for iPhone,b'Big meeting today with Republican leadership concerning Tax Cuts and Healthcare. We are all pushing hard - must get it right!',,False,Tue Jun 06 10:51:39 +0000 2017,12121,872043300949295104
61267,Media Studio,b'The most important truth our FOUNDERS understood was: FREEDOM is NOT a gift from Govt. FREEDOM is a GIFT from GOD.\xe2\x80\xa6 https://t.co/cBgDuOtAXF',,False,Wed Oct 18 02:21:16 +0000 2017,16983,920474831749025795
